date,zone,zone_name,zone_type,PM2.5,PM10,NO2,SO2,AQI,Category
2021-09-07,West,Alkapuri/Old Padra,Residential,28.08,50.16,19.34,1.37,64,Satisfactory
2021-09-07,Central,Sayajigunj/Mandvi,Commercial/Traffic,37.27,64.44,33.75,2.48,85,Satisfactory
2021-09-08,North,Nandesari (Industrial),Industrial,60.46,80.04,15.39,9.11,159,Moderate
2021-09-08,South,Makarpura (GIDC),Industrial,57.14,76.69,13.72,5.58,139,Moderate
2021-09-08,East,Waghodia/Ajwa Rd,Developing/Commercial,48.01,71.66,11.66,3.43,124,Moderate
2021-09-08,West,Alkapuri/Old Padra,Residential,43.43,49.06,9.98,1.81,102,Moderate
2021-09-08,Central,Sayajigunj/Mandvi,Commercial/Traffic,57.88,74.22,14.68,3.56,138,Moderate
2021-09-09,North,Nandesari (Industrial),Industrial,21.66,65.83,26.05,7.9,70,Satisfactory
2021-09-09,South,Makarpura (GIDC),Industrial,18.39,67.37,19.49,5.4,66,Satisfactory
2021-09-09,East,Waghodia/Ajwa Rd,Developing/Commercial,16.57,62.74,19.41,3.58,55,Satisfactory
2021-09-09,West,Alkapuri/Old Padra,Residential,13.19,42.16,15.32,1.67,45,Good
2021-09-09,Central,Sayajigunj/Mandvi,Commercial/Traffic,18.42,59.88,20.65,3.35,56,Satisfactory
2021-09-10,North,Nandesari (Industrial),Industrial,39.1,76.76,28.53,5.02,108,Moderate
2021-09-10,South,Makarpura (GIDC),Industrial,43.5,67.76,26.03,3.71,103,Moderate
2021-09-10,East,Waghodia/Ajwa Rd,Developing/Commercial,31.82,58.09,20.85,1.97,81,Satisfactory
2021-09-10,West,Alkapuri/Old Padra,Residential,29.33,47.26,18.23,0.99,67,Satisfactory
2021-09-10,Central,Sayajigunj/Mandvi,Commercial/Traffic,38.69,60.55,29.43,2.19,87,Satisfactory
2021-09-11,North,Nandesari (Industrial),Industrial,34.6,71.94,25.04,5.92,82,Satisfactory
2021-09-11,South,Makarpura (GIDC),Industrial,32.03,66.81,21.52,4.32,79,Satisfactory
2021-09-11,East,Waghodia/Ajwa Rd,Developing/Commercial,23.77,61.3,20.79,2.01,63,Satisfactory
2021-09-11,West,Alkapuri/Old Padra,Residential,23.46,46.61,17.22,1.13,55,Satisfactory
2021-09-11,Central,Sayajigunj/Mandvi,Commercial/Traffic,27.47,65.85,26.34,2.21,69,Satisfactory
2021-09-12,North,Nandesari (Industrial),Industrial,30.15,80.69,34.27,8.52,84,Satisfactory
2021-09-12,South,Makarpura (GIDC),Industrial,28.43,69.71,30.44,6.12,75,Satisfactory
2021-09-12,East,Waghodia/Ajwa Rd,Developing/Commercial,22.98,74.28,27.95,3.36,61,Satisfactory
2021-09-12,West,Alkapuri/Old Padra,Residential,20.68,50.87,21.09,1.67,55,Satisfactory
2021-09-12,Central,Sayajigunj/Mandvi,Commercial/Traffic,24.3,72.18,37.22,3.28,68,Satisfactory
2021-09-13,North,Nandesari (Industrial),Industrial,42.55,56.55,16.65,6.23,95,Satisfactory
2021-09-13,South,Makarpura (GIDC),Industrial,37.64,58.47,15.14,4.52,88,Satisfactory
2021-09-13,East,Waghodia/Ajwa Rd,Developing/Commercial,30.6,52.76,12.08,2.34,74,Satisfactory
2021-09-13,West,Alkapuri/Old Padra,Residential,28.26,42.31,11.23,1.29,62,Satisfactory
2021-09-13,Central,Sayajigunj/Mandvi,Commercial/Traffic,31.87,62.7,18.14,2.83,80,Satisfactory
2021-09-14,North,Nandesari (Industrial),Industrial,26.88,85.33,23.93,7.75,93,Satisfactory
2021-09-14,South,Makarpura (GIDC),Industrial,24.79,80.49,21.67,5.81,84,Satisfactory
2021-09-14,East,Waghodia/Ajwa Rd,Developing/Commercial,18.11,85.48,15.66,3.26,67,Satisfactory
2021-09-14,West,Alkapuri/Old Padra,Residential,18.13,62.34,14.06,1.58,58,Satisfactory
2021-09-14,Central,Sayajigunj/Mandvi,Commercial/Traffic,20.93,81.81,19.42,3.28,80,Satisfactory
2021-09-15,North,Nandesari (Industrial),Industrial,28.93,77.95,47.54,3.43,73,Satisfactory
2021-09-15,South,Makarpura (GIDC),Industrial,25.81,70.52,42.33,2.57,67,Satisfactory
2021-09-15,East,Waghodia/Ajwa Rd,Developing/Commercial,21.79,62.96,34.75,1.2,53,Satisfactory
2021-09-15,West,Alkapuri/Old Padra,Residential,16.44,43.6,27.79,0.66,48,Good
2021-09-15,Central,Sayajigunj/Mandvi,Commercial/Traffic,24.18,69.69,40.81,1.45,61,Satisfactory
2021-09-16,North,Nandesari (Industrial),Industrial,27.98,87.67,23.75,7.29,94,Satisfactory
2021-09-16,South,Makarpura (GIDC),Industrial,28.26,86.39,19.99,4.71,89,Satisfactory
2021-09-16,East,Waghodia/Ajwa Rd,Developing/Commercial,21.47,87.24,19.1,2.79,71,Satisfactory
2021-09-16,West,Alkapuri/Old Padra,Residential,21.19,59.09,16.19,1.31,61,Satisfactory
2021-09-16,Central,Sayajigunj/Mandvi,Commercial/Traffic,27.2,83.24,22.26,2.79,77,Satisfactory
2021-09-17,North,Nandesari (Industrial),Industrial,20.2,83.15,24.87,3.77,85,Satisfactory
2021-09-17,South,Makarpura (GIDC),Industrial,18.49,90.24,20.02,2.8,82,Satisfactory
2021-09-17,East,Waghodia/Ajwa Rd,Developing/Commercial,14.99,76.14,18.46,1.34,70,Satisfactory
2021-09-17,West,Alkapuri/Old Padra,Residential,13.5,54.19,15.15,0.68,58,Satisfactory
2021-09-17,Central,Sayajigunj/Mandvi,Commercial/Traffic,16.88,79.82,24.73,1.71,73,Satisfactory
2021-09-18,North,Nandesari (Industrial),Industrial,35.7,66.87,41.79,7.9,91,Satisfactory
2021-09-18,South,Makarpura (GIDC),Industrial,35.3,73.39,37.52,4.99,86,Satisfactory
2021-09-18,East,Waghodia/Ajwa Rd,Developing/Commercial,27.54,56.91,30.64,2.98,69,Satisfactory
2021-09-18,West,Alkapuri/Old Padra,Residential,22.45,47.32,27.55,1.51,58,Satisfactory
2021-09-18,Central,Sayajigunj/Mandvi,Commercial/Traffic,31.91,69.55,40.69,3.34,83,Satisfactory
2021-09-19,North,Nandesari (Industrial),Industrial,27.75,92.81,40.23,5.25,99,Satisfactory
2021-09-19,South,Makarpura (GIDC),Industrial,23.36,94.13,40.14,3.66,87,Satisfactory
2021-09-19,East,Waghodia/Ajwa Rd,Developing/Commercial,22.86,83.26,31.44,2.08,77,Satisfactory
2021-09-19,West,Alkapuri/Old Padra,Residential,19.2,56.76,28.06,0.92,66,Satisfactory
2021-09-19,Central,Sayajigunj/Mandvi,Commercial/Traffic,22.59,86.74,43.18,2.31,87,Satisfactory
2021-09-20,North,Nandesari (Industrial),Industrial,27.18,49.93,30.07,2.9,76,Satisfactory
2021-09-20,South,Makarpura (GIDC),Industrial,24.92,52.42,23.81,2.01,66,Satisfactory
2021-09-20,East,Waghodia/Ajwa Rd,Developing/Commercial,21.81,48.71,20.14,1.08,58,Satisfactory
2021-09-20,West,Alkapuri/Old Padra,Residential,18.98,31.79,15.08,0.5,46,Good
2021-09-20,Central,Sayajigunj/Mandvi,Commercial/Traffic,24.06,48.39,25.78,1.25,60,Satisfactory
2021-09-21,North,Nandesari (Industrial),Industrial,41.27,75.23,43.74,10.12,93,Satisfactory
2021-09-21,South,Makarpura (GIDC),Industrial,36.79,63.3,37.07,6.78,84,Satisfactory
2021-09-21,East,Waghodia/Ajwa Rd,Developing/Commercial,28.41,59.19,33.12,4.01,73,Satisfactory
2021-09-21,West,Alkapuri/Old Padra,Residential,23.85,42.71,23.18,1.96,60,Satisfactory
2021-09-21,Central,Sayajigunj/Mandvi,Commercial/Traffic,32.26,61.17,40.85,4.04,79,Satisfactory
2021-09-22,North,Nandesari (Industrial),Industrial,37.08,99.68,19.86,5.21,102,Moderate
2021-09-22,South,Makarpura (GIDC),Industrial,32.06,90.01,15.29,3.96,88,Satisfactory
2021-09-22,East,Waghodia/Ajwa Rd,Developing/Commercial,29.31,91.37,14.5,2.25,80,Satisfactory
2021-09-22,West,Alkapuri/Old Padra,Residential,21.8,67.29,10.79,1.18,62,Satisfactory
2021-09-22,Central,Sayajigunj/Mandvi,Commercial/Traffic,27.01,83.15,16.04,2.59,85,Satisfactory
2021-09-23,North,Nandesari (Industrial),Industrial,40.24,96.1,21.94,3.15,101,Moderate
2021-09-23,South,Makarpura (GIDC),Industrial,35.58,96.49,19.92,2.13,94,Satisfactory
2021-09-23,East,Waghodia/Ajwa Rd,Developing/Commercial,29.27,79.8,17.34,1.22,78,Satisfactory
2021-09-23,West,Alkapuri/Old Padra,Residential,23.79,63.92,14.41,0.53,65,Satisfactory
2021-09-23,Central,Sayajigunj/Mandvi,Commercial/Traffic,29.29,96.2,21.11,1.32,84,Satisfactory
2021-09-24,North,Nandesari (Industrial),Industrial,31.94,86.52,20.54,7.48,91,Satisfactory
2021-09-24,South,Makarpura (GIDC),Industrial,26.53,87.07,17.31,5.63,80,Satisfactory
2021-09-24,East,Waghodia/Ajwa Rd,Developing/Commercial,24.59,81.22,12.78,3.03,64,Satisfactory
2021-09-24,West,Alkapuri/Old Padra,Residential,18.94,57.36,10.66,1.43,56,Satisfactory
2021-09-24,Central,Sayajigunj/Mandvi,Commercial/Traffic,24.35,75.28,17.79,3.35,77,Satisfactory
2021-09-25,North,Nandesari (Industrial),Industrial,19.76,99.09,40.92,5.26,92,Satisfactory
2021-09-25,South,Makarpura (GIDC),Industrial,17.79,93.4,36.97,3.99,89,Satisfactory
2021-09-25,East,Waghodia/Ajwa Rd,Developing/Commercial,14.25,78.25,31.13,2.16,74,Satisfactory
2021-09-25,West,Alkapuri/Old Padra,Residential,14.11,53.39,25.1,1.05,62,Satisfactory
2021-09-25,Central,Sayajigunj/Mandvi,Commercial/Traffic,15.7,79.86,35.54,2.42,78,Satisfactory
2021-09-26,North,Nandesari (Industrial),Industrial,23.11,65.55,32.33,5.37,69,Satisfactory
2021-09-26,South,Makarpura (GIDC),Industrial,19.85,64.67,27.34,4.12,62,Satisfactory
2021-09-26,East,Waghodia/Ajwa Rd,Developing/Commercial,16.43,58.76,25.17,2.09,53,Satisfactory
2021-09-26,West,Alkapuri/Old Padra,Residential,14.06,44.93,19.48,1.09,43,Good
2021-09-26,Central,Sayajigunj/Mandvi,Commercial/Traffic,18.9,60.89,32.73,2.35,57,Satisfactory
2021-09-27,North,Nandesari (Industrial),Industrial,40.86,92.77,22.12,6.12,109,Moderate
2021-09-27,South,Makarpura (GIDC),Industrial,38.42,96.57,18.92,5.0,99,Satisfactory
2021-09-27,East,Waghodia/Ajwa Rd,Developing/Commercial,32.46,84.85,17.17,2.6,85,Satisfactory
2021-09-27,West,Alkapuri/Old Padra,Residential,31.02,64.67,12.45,1.26,74,Satisfactory
2021-09-27,Central,Sayajigunj/Mandvi,Commercial/Traffic,41.87,85.48,18.63,2.64,92,Satisfactory
2021-09-28,North,Nandesari (Industrial),Industrial,26.21,66.64,36.57,6.52,67,Satisfactory
2021-09-28,South,Makarpura (GIDC),Industrial,25.09,60.04,32.21,5.1,60,Satisfactory
2021-09-28,East,Waghodia/Ajwa Rd,Developing/Commercial,21.7,54.9,26.26,3.01,49,Good
2021-09-28,West,Alkapuri/Old Padra,Residential,16.76,39.74,22.43,1.54,41,Good
2021-09-28,Central,Sayajigunj/Mandvi,Commercial/Traffic,21.96,52.74,34.78,3.23,57,Satisfactory
2021-09-29,North,Nandesari (Industrial),Industrial,30.58,80.77,40.9,4.37,82,Satisfactory
2021-09-29,South,Makarpura (GIDC),Industrial,27.69,79.96,35.01,3.03,70,Satisfactory
2021-09-29,East,Waghodia/Ajwa Rd,Developing/Commercial,21.29,71.0,32.07,1.84,62,Satisfactory
2021-09-29,West,Alkapuri/Old Padra,Residential,20.22,50.29,23.63,0.84,53,Satisfactory
2021-09-29,Central,Sayajigunj/Mandvi,Commercial/Traffic,23.43,69.46,39.16,1.92,67,Satisfactory
2021-09-30,North,Nandesari (Industrial),Industrial,42.38,67.3,38.26,6.91,99,Satisfactory
2021-09-30,South,Makarpura (GIDC),Industrial,37.4,56.4,39.09,4.73,87,Satisfactory
2021-09-30,East,Waghodia/Ajwa Rd,Developing/Commercial,27.6,53.78,32.98,2.64,78,Satisfactory
2021-09-30,West,Alkapuri/Old Padra,Residential,24.06,43.36,25.33,1.27,62,Satisfactory
2021-09-30,Central,Sayajigunj/Mandvi,Commercial/Traffic,36.65,61.27,41.16,2.98,83,Satisfactory
2021-10-01,North,Nandesari (Industrial),Industrial,102.76,134.77,70.73,11.17,233,Poor
2021-10-01,South,Makarpura (GIDC),Industrial,97.07,118.34,60.47,7.55,215,Poor
2021-10-01,East,Waghodia/Ajwa Rd,Developing/Commercial,75.52,116.7,53.09,4.58,183,Moderate
2021-10-01,West,Alkapuri/Old Padra,Residential,64.87,84.31,44.11,2.25,165,Moderate
2021-10-01,Central,Sayajigunj/Mandvi,Commercial/Traffic,80.81,113.79,60.97,4.63,212,Poor
2021-10-02,North,Nandesari (Industrial),Industrial,67.33,160.98,62.45,8.48,168,Moderate
2021-10-02,South,Makarpura (GIDC),Industrial,58.81,148.3,49.87,6.0,163,Moderate
2021-10-02,East,Waghodia/Ajwa Rd,Developing/Commercial,58.81,154.36,45.42,3.22,135,Moderate
2021-10-02,West,Alkapuri/Old Padra,Residential,47.23,102.91,34.24,1.54,111,Moderate
2021-10-02,Central,Sayajigunj/Mandvi,Commercial/Traffic,54.01,159.79,51.76,3.37,144,Moderate
2021-10-03,North,Nandesari (Industrial),Industrial,64.04,181.51,80.44,9.71,170,Moderate
2021-10-03,South,Makarpura (GIDC),Industrial,58.71,172.71,68.7,7.85,166,Moderate
2021-10-03,East,Waghodia/Ajwa Rd,Developing/Commercial,54.29,150.49,50.89,4.33,136,Moderate
2021-10-03,West,Alkapuri/Old Padra,Residential,43.37,114.97,39.94,1.99,116,Moderate
2021-10-03,Central,Sayajigunj/Mandvi,Commercial/Traffic,59.15,152.25,70.87,4.89,149,Moderate
2021-10-04,North,Nandesari (Industrial),Industrial,81.69,159.05,62.9,10.47,201,Poor
2021-10-04,South,Makarpura (GIDC),Industrial,71.17,167.98,62.58,7.37,180,Moderate
2021-10-04,East,Waghodia/Ajwa Rd,Developing/Commercial,64.96,147.41,50.78,4.26,150,Moderate
2021-10-04,West,Alkapuri/Old Padra,Residential,57.52,114.96,38.82,2.05,137,Moderate
2021-10-04,Central,Sayajigunj/Mandvi,Commercial/Traffic,68.41,143.84,68.13,4.75,175,Moderate
2021-10-05,North,Nandesari (Industrial),Industrial,66.91,122.2,55.08,7.41,171,Moderate
2021-10-05,South,Makarpura (GIDC),Industrial,64.93,121.98,47.67,5.26,163,Moderate
2021-10-05,East,Waghodia/Ajwa Rd,Developing/Commercial,48.87,94.79,40.82,2.8,135,Moderate
2021-10-05,West,Alkapuri/Old Padra,Residential,49.05,77.06,30.64,1.31,109,Moderate
2021-10-05,Central,Sayajigunj/Mandvi,Commercial/Traffic,60.66,100.17,46.21,3.01,142,Moderate
2021-10-06,North,Nandesari (Industrial),Industrial,105.44,195.7,63.64,10.64,283,Poor
2021-10-06,South,Makarpura (GIDC),Industrial,102.81,194.75,53.33,7.48,262,Poor
2021-10-06,East,Waghodia/Ajwa Rd,Developing/Commercial,91.75,184.42,49.61,4.29,216,Poor
2021-10-06,West,Alkapuri/Old Padra,Residential,77.88,111.88,39.37,2.01,173,Moderate
2021-10-06,Central,Sayajigunj/Mandvi,Commercial/Traffic,101.29,190.51,57.09,4.21,226,Poor
2021-10-07,North,Nandesari (Industrial),Industrial,102.28,135.83,56.79,10.48,242,Poor
2021-10-07,South,Makarpura (GIDC),Industrial,82.78,134.87,46.98,7.65,208,Poor
2021-10-07,East,Waghodia/Ajwa Rd,Developing/Commercial,65.13,109.79,38.47,4.23,183,Moderate
2021-10-07,West,Alkapuri/Old Padra,Residential,57.37,90.51,31.71,1.82,159,Moderate
2021-10-07,Central,Sayajigunj/Mandvi,Commercial/Traffic,83.27,124.73,44.83,4.79,190,Moderate
2021-10-08,North,Nandesari (Industrial),Industrial,96.12,133.25,44.48,9.86,218,Poor
2021-10-08,South,Makarpura (GIDC),Industrial,88.9,128.98,42.14,7.22,211,Poor
2021-10-08,East,Waghodia/Ajwa Rd,Developing/Commercial,68.56,106.73,30.99,4.18,174,Moderate
2021-10-08,West,Alkapuri/Old Padra,Residential,59.45,86.79,27.95,2.03,143,Moderate
2021-10-08,Central,Sayajigunj/Mandvi,Commercial/Traffic,68.5,121.54,44.38,4.61,195,Moderate
2021-10-09,North,Nandesari (Industrial),Industrial,75.72,134.97,57.5,7.85,184,Moderate
2021-10-09,South,Makarpura (GIDC),Industrial,69.55,131.47,54.29,6.36,169,Moderate
2021-10-09,East,Waghodia/Ajwa Rd,Developing/Commercial,58.15,118.74,45.99,2.95,141,Moderate
2021-10-09,West,Alkapuri/Old Padra,Residential,46.53,96.3,34.22,1.48,126,Moderate
2021-10-09,Central,Sayajigunj/Mandvi,Commercial/Traffic,59.09,128.25,56.41,3.73,158,Moderate
2021-10-10,North,Nandesari (Industrial),Industrial,49.0,150.35,59.63,7.26,146,Moderate
2021-10-10,South,Makarpura (GIDC),Industrial,53.2,139.36,50.49,4.95,130,Moderate
2021-10-10,East,Waghodia/Ajwa Rd,Developing/Commercial,44.14,115.39,36.36,2.82,109,Moderate
2021-10-10,West,Alkapuri/Old Padra,Residential,32.87,96.91,30.98,1.51,90,Satisfactory
2021-10-10,Central,Sayajigunj/Mandvi,Commercial/Traffic,40.98,139.97,49.82,3.31,121,Moderate
2021-10-11,North,Nandesari (Industrial),Industrial,68.18,151.5,37.18,7.75,187,Moderate
2021-10-11,South,Makarpura (GIDC),Industrial,68.08,141.36,33.3,5.75,163,Moderate
2021-10-11,East,Waghodia/Ajwa Rd,Developing/Commercial,51.41,118.42,29.72,2.97,138,Moderate
2021-10-11,West,Alkapuri/Old Padra,Residential,52.03,89.54,21.48,1.44,117,Moderate
2021-10-11,Central,Sayajigunj/Mandvi,Commercial/Traffic,64.97,123.0,38.59,3.58,158,Moderate
2021-10-12,North,Nandesari (Industrial),Industrial,63.18,156.41,63.48,9.91,175,Moderate
2021-10-12,South,Makarpura (GIDC),Industrial,54.91,163.52,56.39,8.01,162,Moderate
2021-10-12,East,Waghodia/Ajwa Rd,Developing/Commercial,40.05,159.06,44.53,4.37,140,Moderate
2021-10-12,West,Alkapuri/Old Padra,Residential,40.77,113.83,33.89,1.9,114,Moderate
2021-10-12,Central,Sayajigunj/Mandvi,Commercial/Traffic,48.79,171.25,55.37,4.66,145,Moderate
2021-10-13,North,Nandesari (Industrial),Industrial,93.63,123.96,38.61,11.24,210,Poor
2021-10-13,South,Makarpura (GIDC),Industrial,81.54,126.09,31.04,7.38,199,Moderate
2021-10-13,East,Waghodia/Ajwa Rd,Developing/Commercial,71.62,108.21,25.29,3.86,167,Moderate
2021-10-13,West,Alkapuri/Old Padra,Residential,54.59,86.98,20.4,2.04,140,Moderate
2021-10-13,Central,Sayajigunj/Mandvi,Commercial/Traffic,72.7,121.19,37.87,4.97,181,Moderate
2021-10-14,North,Nandesari (Industrial),Industrial,75.71,143.64,71.51,10.1,207,Poor
2021-10-14,South,Makarpura (GIDC),Industrial,82.11,149.37,59.88,7.5,189,Moderate
2021-10-14,East,Waghodia/Ajwa Rd,Developing/Commercial,62.19,122.85,53.4,3.96,159,Moderate
2021-10-14,West,Alkapuri/Old Padra,Residential,57.03,93.08,39.65,1.77,136,Moderate
2021-10-14,Central,Sayajigunj/Mandvi,Commercial/Traffic,70.03,119.69,64.33,4.6,182,Moderate
2021-10-15,North,Nandesari (Industrial),Industrial,88.22,174.59,59.24,10.27,218,Poor
2021-10-15,South,Makarpura (GIDC),Industrial,86.78,157.51,51.09,7.05,200,Moderate
2021-10-15,East,Waghodia/Ajwa Rd,Developing/Commercial,75.74,147.98,45.26,4.29,184,Moderate
2021-10-15,West,Alkapuri/Old Padra,Residential,60.5,116.3,33.88,1.96,147,Moderate
2021-10-15,Central,Sayajigunj/Mandvi,Commercial/Traffic,83.06,157.29,61.5,4.93,192,Moderate
2021-10-16,North,Nandesari (Industrial),Industrial,83.97,146.06,76.22,10.04,235,Poor
2021-10-16,South,Makarpura (GIDC),Industrial,91.5,147.48,64.78,6.72,208,Poor
2021-10-16,East,Waghodia/Ajwa Rd,Developing/Commercial,69.93,117.89,59.17,3.44,167,Moderate
2021-10-16,West,Alkapuri/Old Padra,Residential,61.12,98.52,47.63,1.8,142,Moderate
2021-10-16,Central,Sayajigunj/Mandvi,Commercial/Traffic,71.24,140.17,72.05,3.85,190,Moderate
2021-10-17,North,Nandesari (Industrial),Industrial,65.83,117.41,39.6,10.6,170,Moderate
2021-10-17,South,Makarpura (GIDC),Industrial,65.8,101.13,36.88,7.38,164,Moderate
2021-10-17,East,Waghodia/Ajwa Rd,Developing/Commercial,51.87,92.38,29.31,4.89,136,Moderate
2021-10-17,West,Alkapuri/Old Padra,Residential,49.42,70.19,22.97,2.05,110,Moderate
2021-10-17,Central,Sayajigunj/Mandvi,Commercial/Traffic,63.72,104.71,35.52,4.64,138,Moderate
2021-10-18,North,Nandesari (Industrial),Industrial,76.81,144.59,39.73,8.76,197,Moderate
2021-10-18,South,Makarpura (GIDC),Industrial,79.95,137.05,40.47,5.18,187,Moderate
2021-10-18,East,Waghodia/Ajwa Rd,Developing/Commercial,57.88,107.05,31.54,3.2,147,Moderate
2021-10-18,West,Alkapuri/Old Padra,Residential,47.58,90.27,24.14,1.57,134,Moderate
2021-10-18,Central,Sayajigunj/Mandvi,Commercial/Traffic,69.99,125.19,41.31,3.72,163,Moderate
2021-10-19,North,Nandesari (Industrial),Industrial,74.68,154.48,72.41,6.64,172,Moderate
2021-10-19,South,Makarpura (GIDC),Industrial,68.65,142.7,63.37,4.01,154,Moderate
2021-10-19,East,Waghodia/Ajwa Rd,Developing/Commercial,56.57,120.46,51.04,2.48,135,Moderate
2021-10-19,West,Alkapuri/Old Padra,Residential,45.28,90.08,45.18,1.3,117,Moderate
2021-10-19,Central,Sayajigunj/Mandvi,Commercial/Traffic,63.36,132.63,61.63,2.61,151,Moderate
2021-10-20,North,Nandesari (Industrial),Industrial,60.43,152.99,55.41,9.31,149,Moderate
2021-10-20,South,Makarpura (GIDC),Industrial,56.31,143.19,48.16,7.72,141,Moderate
2021-10-20,East,Waghodia/Ajwa Rd,Developing/Commercial,40.82,122.65,42.63,3.8,113,Moderate
2021-10-20,West,Alkapuri/Old Padra,Residential,34.46,84.47,32.27,1.91,100,Satisfactory
2021-10-20,Central,Sayajigunj/Mandvi,Commercial/Traffic,48.25,132.89,52.53,4.84,119,Moderate
2021-10-21,North,Nandesari (Industrial),Industrial,89.57,112.73,67.5,8.21,205,Poor
2021-10-21,South,Makarpura (GIDC),Industrial,74.95,103.85,52.83,5.86,191,Moderate
2021-10-21,East,Waghodia/Ajwa Rd,Developing/Commercial,67.64,102.63,49.36,3.71,165,Moderate
2021-10-21,West,Alkapuri/Old Padra,Residential,55.9,73.07,39.93,1.83,136,Moderate
2021-10-21,Central,Sayajigunj/Mandvi,Commercial/Traffic,72.66,104.24,57.81,3.61,168,Moderate
2021-10-22,North,Nandesari (Industrial),Industrial,68.83,139.1,46.99,8.56,187,Moderate
2021-10-22,South,Makarpura (GIDC),Industrial,63.96,153.26,48.41,6.41,160,Moderate
2021-10-22,East,Waghodia/Ajwa Rd,Developing/Commercial,54.28,141.23,36.41,3.3,145,Moderate
2021-10-22,West,Alkapuri/Old Padra,Residential,48.48,89.13,28.12,1.71,119,Moderate
2021-10-22,Central,Sayajigunj/Mandvi,Commercial/Traffic,58.07,131.65,50.96,4.06,158,Moderate
2021-10-23,North,Nandesari (Industrial),Industrial,96.88,164.29,49.4,7.74,228,Poor
2021-10-23,South,Makarpura (GIDC),Industrial,93.92,152.88,38.15,5.45,226,Poor
2021-10-23,East,Waghodia/Ajwa Rd,Developing/Commercial,73.39,142.4,32.4,2.76,180,Moderate
2021-10-23,West,Alkapuri/Old Padra,Residential,63.77,99.57,27.85,1.55,154,Moderate
2021-10-23,Central,Sayajigunj/Mandvi,Commercial/Traffic,82.89,154.05,43.61,3.51,197,Moderate
2021-10-24,North,Nandesari (Industrial),Industrial,55.46,150.88,64.38,11.05,156,Moderate
2021-10-24,South,Makarpura (GIDC),Industrial,48.13,125.03,56.33,8.4,136,Moderate
2021-10-24,East,Waghodia/Ajwa Rd,Developing/Commercial,38.73,136.95,47.78,4.0,111,Moderate
2021-10-24,West,Alkapuri/Old Padra,Residential,38.7,100.13,36.79,2.31,94,Satisfactory
2021-10-24,Central,Sayajigunj/Mandvi,Commercial/Traffic,49.34,131.47,64.01,5.2,130,Moderate
2021-10-25,North,Nandesari (Industrial),Industrial,102.34,157.42,71.1,6.36,240,Poor
2021-10-25,South,Makarpura (GIDC),Industrial,96.0,156.21,55.19,4.1,236,Poor
2021-10-25,East,Waghodia/Ajwa Rd,Developing/Commercial,80.66,139.77,48.4,2.54,188,Moderate
2021-10-25,West,Alkapuri/Old Padra,Residential,61.85,106.79,37.81,1.22,161,Moderate
2021-10-25,Central,Sayajigunj/Mandvi,Commercial/Traffic,92.32,137.43,67.67,2.42,211,Poor
2021-10-26,North,Nandesari (Industrial),Industrial,62.51,136.05,71.73,7.06,153,Moderate
2021-10-26,South,Makarpura (GIDC),Industrial,52.91,131.03,63.9,5.04,138,Moderate
2021-10-26,East,Waghodia/Ajwa Rd,Developing/Commercial,43.84,106.03,47.91,2.88,113,Moderate
2021-10-26,West,Alkapuri/Old Padra,Residential,37.85,79.71,40.88,1.57,104,Moderate
2021-10-26,Central,Sayajigunj/Mandvi,Commercial/Traffic,47.03,122.01,61.34,3.49,125,Moderate
2021-10-27,North,Nandesari (Industrial),Industrial,136.0,201.35,41.56,8.76,333,Very Poor
2021-10-27,South,Makarpura (GIDC),Industrial,125.77,197.17,35.84,6.07,310,Very Poor
